step,par1,par2,fn,gr1,gr2
1,0.1,0.01,4762.106434716126,265.6734984839204,730.9122679043867
2,1e-5,1e-5,8573.244955213291,120533.77462467324,-19888254.524265338
3,0.06716103353291031,0.0067190591558533245,4784.738447163521,467.39779804738646,-25370.537831995534
4,0.09377583456053287,0.00937814368696593,4760.950202306219,275.99628085681616,-2515.6288818561734
5,0.08792248310878367,0.009312255199921252,4759.519426943978,271.43395209350274,-2697.537627714155
6,0.06450907730178687,0.009048701251742536,4754.224679644333,243.89111818891251,-3092.98259669049
7,1e-5,0.009068960386588453,4811.08861000864,-130625.20710798708,218.62007651179738
8,0.03966174799714071,0.00905650578811735,4749.307779332644,124.95747320372175,-960.9668087568934
9,0.008851956524495035,0.008797613983461853,4756.778930205578,-1281.3422372164496,2763.2777848657497
10,0.030419456964377187,0.008978843678435502,4748.6439518182915,16.62492454670428,-259.43001813175215
11,0.02930374606304527,0.008996856565569339,4748.635542799162,-6.366917691593699,-24.56435775911814
12,0.02974191911089213,0.009011389303608576,4748.633920208529,0.02017113729380071,-14.768074779567542
13,0.029674542156093737,0.009076324617344806,4748.64360112654,-9.698347203084268,295.3656329873411
14,0.029739004139483965,0.009014198640769742,4748.633907046648,-0.4059002731082728,-1.1774325912483619
15,0.029767878252732718,0.00901526018380787,4748.633903813865,-0.006693317118333653,-0.005131764737598132
