step,par1,par2,fn,gr1,gr2
1,0.1,0.01,18591.258950892283,7173.281506165949,-267247.01522294706
2,1e-6,10,29765.298592769275,2416.098716239503,1871.8609697316424
3,0.0668296706096402,3.323749043587381,18732.024179816497,2237.240855338314,1259.9749200853694
4,0.08892112483427791,1.1167906969626058,16785.457795698294,2681.2800758307276,460.4714440029056
5,0.07782571304060527,1.1148117439066485,16755.276960118976,2587.249068510573,475.21153315756237
6,0.03344406586591471,1.1068959316828193,16653.339484389966,1528.1257888091204,550.0718742041499
7,1e-6,1.0976837761561755,16999.736873667636,-1636324.3114042778,621.5508375316858
8,0.021204151630555793,1.10352435103824,16638.348671977044,450.8102893123578,567.289743321453
9,0.014231582150256987,1.0988132700188755,16636.815729198683,-957.7044981415384,570.4694031737745
10,0.01706048818194621,1.0970591202753177,16634.160432638335,-252.5145743311441,569.1345420927973
11,0.019470459950422826,1.0871708960491249,16628.50705321446,202.05018654451123,566.4079171401681
12,0.030239643427655657,1.0070198175445255,16593.561416555604,1473.4143522036902,541.5237314264232
13,0.04804009391696511,0.8098911357172642,16530.503849193665,2579.448981960013,461.67730546585517
14,0.06665833025614128,0.5030261717306381,16475.164995433894,4159.110876662453,243.8579155023035
15,0.05901018378581625,0.4595147711074453,16433.137370782613,4244.300649261277,216.5761447213299
16,0.02841759790451616,0.2854691686146741,16249.123762601179,4133.293969553051,545.0719036434748
17,1.000000000001e-6,0.1238030733628348,16574.382569206857,-2240856.1021343665,829.3661934476404
18,0.016250970517572315,0.21625148292828505,16160.850786415964,2689.4203729716537,644.3751475217141
19,0.005525989975974588,0.15523553261508788,16118.332716400986,-6970.124353092615,918.058321594799
20,0.01874461639267752,1e-6,53742.302054048094,50957.11520720215,-193910307.80501574
21,0.00994715160811449,0.10331508808888708,16050.671357465277,186.66453535843175,1203.8464059514808
22,0.012024228030972505,1e-6,53357.3231079791,64581.260111554,-193885289.19955155
23,0.010639935095929422,0.06885593507026419,16009.222812888122,879.181867439911,1137.6975699295144
24,0.011332081563450964,0.03442846753513211,16035.214353458054,5702.836273267167,-6640.5683178891195
25,0.010927874458588466,0.054533788638559164,15996.165187089475,1660.7538682910672,541.3719238549675
26,1e-6,1e-6,52313.14102511937,123622.8377794032,-193812584.28623325
27,0.007294609816094753,0.03640124272454172,16007.84415007657,2211.741472947324,-3665.535680238463
28,0.009678891064883132,0.048300483068870956,15992.753553146926,1597.56480436954,-178.2019525217038
29,1e-6,10,29765.298592769275,2416.098716239503,1871.8609697316424
30,0.009342479137023968,0.3942302313498669,16262.242319516095,-2354.374070901031,490.7407703831268
31,0.009664659529326974,0.06293465952011407,16002.088661813184,346.8865711511171,1060.3409136092523
32,0.009677795501595287,0.04942704220962969,15992.666391010156,1440.0593792288419,22.022317707524053
33,0.004616360572227604,0.04532946089963834,16000.093385355693,-7143.309771854547,214.28255620776326
34,0.008056270351657593,0.04811430555672647,15991.239143553743,163.23763998116192,37.229118643153924
35,0.0078056173423109105,0.047688624696891856,15991.217869244563,-65.77048116923834,2.3346163652604446
36,0.007867110943275281,0.04772901024240433,15991.216028499146,3.200839337296202,-0.7446894869644893
37,0.007864789135238835,0.04773115951885546,15991.216022536275,-0.001983080437639728,0.0451887353847269
