step,par1,par2,fn,gr1,gr2
1,0.1,0.01,20916.68798820158,8564.437862405612,-316114.2290544194
2,1e-6,10,30538.776365922145,2416.098359062744,1807.2840212334995
3,0.0667755777605588,3.3291529732499088,20154.878246329827,2081.713435200072,1141.174262520508
4,0.08890607709643492,1.118293981005962,18407.546517693263,2848.2910597631417,413.8879510173865
5,0.07892444780001663,1.1167643625111883,18378.857283632766,2766.770060516137,427.5957693789678
6,0.03899793061434349,1.1106458885320933,18278.877648014437,1874.8339288504212,454.48597838912974
7,1e-6,1.1025111345097542,18625.019882883396,-1441071.5196939781,304.6093751981971
8,0.024314046288113317,1.1075828324093526,18256.819027579204,775.4457365263079,445.4749292381166
9,0.01274948701183573,1.1034623035389788,18257.511095214428,-1693.8002601273183,432.84037679768517
10,0.018563923117459715,1.1055340255359696,18253.749254373473,-95.466216589557,438.9802520199737
11,0.018175889752094016,1.1036093174916561,18252.95724112717,-174.2331072455272,438.30738079122966
12,0.01662375629063122,1.0959104853144024,18250.121308421167,-520.6308941160387,436.9674387453415
13,0.00956705592386694,0.9991289313005023,18222.88872372743,-3748.8241416394885,394.12168833223404
14,0.008596775613554892,0.7994095112022352,18150.32467962468,-4471.091963059735,390.53195645465166
15,0.0047156543723067025,5.318308091670776e-4,30307.68899284326,92734.390697442,-8784515.233626299
16,0.007282372874113352,0.5288570222906415,18043.02488273833,-5519.734535937459,503.3591593200981
17,0.005575796786830764,0.17758081593741426,17879.99860161093,-9551.554466215748,912.166080033785
18,0.005007039675516625,0.06050965697316235,17743.41830974236,-11776.131221886317,1271.531624133786
19,0.018723096880004193,1e-6,61292.54137408917,54783.11092199874,-221590273.69988966
20,0.009582766122644715,0.04032374947332232,17735.925674154296,2068.2720070544747,-4614.122631464852
21,0.007005361883136191,0.0516940191276783,17719.88077164684,-4625.141742344567,252.7556844506762
22,0.028082367325869183,0.18837836032827807,17904.286892255637,3730.2843659017526,875.2764272503555
23,0.008457642982552247,0.06111205936356995,17720.982558447733,-3198.9905247974093,1043.1270313711138
24,0.007524091490093784,0.055057979666612,17719.162074328033,-4101.126487366855,637.9263074086339
25,0.00932556652032501,0.05255887009302746,17713.758660404765,-1137.6810290857975,23.68443692830624
26,0.010160381167005492,0.05315347902710723,17713.14670339455,-376.05258023177157,3.8102087455627043
27,0.010578441027770944,0.05349249423224206,17713.058440599925,-58.08825168060139,3.141610177408438
28,0.010651547852129625,0.05353145562103798,17713.056290390006,-3.0737176712136716,-0.32874959288164973
29,0.010656256494066513,0.05353765828150477,17713.056283909056,-0.0758237365516834,0.08245835488196462
