step,par1,par2,fn,gr1,gr2
1,0.1,0.01,20806.432129883506,6092.809746569401,-287088.4180458961
2,1e-6,10,30314.46781170873,2416.0956056584837,1826.0113760334207
3,0.06678279891143839,3.328431573063036,19824.821583415112,2412.480545717699,1039.8901929147542
4,0.03896721193526454,3.316377779614229,19745.191686577433,2413.919334849197,1035.0406448378635
5,1.000000000001e-6,3.2994918993862674,19633.67006462227,2415.9973108180566,1028.2240862397884
6,1e-6,3.182460989855597,19516.174502068057,2415.9838893683627,979.0950667775178
7,1e-6,0.8501452335850324,19050.7001531436,-98584.82094448846,1968.2558175554732
8,1e-6,1.000000000139778e-6,57608.44180668347,124661.84360055195,-213473795.0949276
9,1e-6,0.5579848463902861,18782.130445406245,7023.896372702438,-684.8168487704243
10,1e-6,1.63814147334086,18807.17192070293,2411.5320923010586,-360.3497311632964
11,1e-6,0.822408548025637,18997.903963495362,-80328.15917471453,1883.803048840491
12,1e-6,0.6079780590683637,18765.419595571337,7135.62655277201,-3.231106929888483
13,1e-6,0.6082150555399966,18765.419181057394,7135.714667747379,-0.2670458525244612
14,1e-6,0.6082364076387423,18765.419178243566,7135.722120219725,-3.1026502256281674e-4
