step,par1,par2,fn,gr1,gr2
1,0.1,0.01,327.17134297160555,2241.0184212841955,3045.829177713131
2,1e-5,1e-5,85.50955023898398,25660.424934452236,-25302.14396522723
3,1e-5,1,2567.1049113341196,2415.5164457715728,2512.7565126786067
4,1e-5,0.29149168799739844,785.4898626736566,2413.608389451838,2508.838832084166
5,1e-5,0.08543185746134006,272.2165534918992,2406.052950012736,2447.1601548430044
6,1e-5,0.02538972049931926,129.32849206853356,2361.782593412727,2227.0617956156966
7,1e-5,0.007766351245965734,93.99703274093494,1995.32466707538,1513.330532557333
8,1e-5,0.002458759992063401,89.6103200336901,159.18465149283634,-331.7688354491821
9,1e-5,7.264487549360126e-4,86.83827393242962,4717.538836902264,3252.5205505022823
10,1e-5,2.3112078260277986e-4,84.26500641237193,6582.001858468658,8952.706366774166
11,1e-5,1.7332956708009537e-4,83.71019410921171,5261.7228491324395,10353.481349900236
12,1e-5,9.999999999999999e-6,85.50955023898398,0,-25302.14396522723
13,1e-5,1.412643932998843e-4,83.3556698978178,3912.510539280873,9675.067760402668
14,1e-5,1.1536926920748568e-4,83.04554929210123,2505.798766323153,1117.5631163253286
15,1e-5,9.88590896364858e-5,82.84136162910046,1562.1816139373834,11264.916423271245
16,1e-5,3.281837135248629e-5,82.55650196569722,5388.2508944668925,7000.889557977245
17,1e-5,9.999999999999999e-6,85.50955023898398,0,-25302.14396522723
18,1e-5,3.260455462063363e-5,82.56197979653625,5478.973656042854,6920.742659821001
19,1e-5,3.281837135248629e-5,82.55650196569722,5388.2508944668925,7000.889557977245
20,1e-5,1e-5,85.50955023898398,25660.424934452236,-25302.14396522723
21,1e-5,3.2604554620633634e-5,82.56197979653625,5478.973656042854,6920.742659821001
22,1e-5,3.281042145176291e-5,82.55670352569429,5391.598507871009,6997.930975438606
23,1e-5,3.281807348392068e-5,82.55650951486244,5388.376288155711,7000.778734836643
24,1e-5,3.2818360188689316e-5,82.55650224862664,5388.255594102134,7000.885404551127
25,1e-5,3.281837093407318e-5,82.55650197630304,5388.251070611147,7000.8894023348485
26,1e-5,3.281837133680653e-5,82.55650196609514,5388.250901166884,7000.889552149943
27,1e-5,3.281837135189927e-5,82.55650196571149,5388.250894759636,7000.889557758825
28,1e-5,3.2818371352463526e-5,82.55650196569765,5388.25089447883,7000.889557972271
29,1e-5,3.2818371352485204e-5,82.55650196569722,5388.2508944668925,7000.889557977245
30,1e-5,3.281837135248421e-5,82.55650196569722,5388.2508944668925,7000.889557977245
31,1e-5,3.281837135247387e-5,82.55650196569819,5388.250894473003,7000.889557967724
32,1e-5,3.2818371352484085e-5,82.55650196569722,5388.2508944668925,7000.889557977245
33,1e-5,3.281837135248397e-5,82.55650196569722,5388.2508944668925,7000.889557977245
34,1e-5,3.281837135247892e-5,82.55650196569819,5388.250894473003,7000.889557967582
35,1e-5,3.2818371352483936e-5,82.55650196569722,5388.2508944668925,7000.889557977245
36,1e-5,3.281837135248391e-5,82.55650196569722,5388.2508944668925,7000.889557977245
37,1e-5,3.2818371352481416e-5,82.55650196569722,5388.2508944668925,7000.889557977245
38,1e-5,3.281837135248141e-5,82.55650196569722,5388.2508944668925,7000.889557977245
39,1e-5,3.28183713524814e-5,82.55650196569722,5388.2508944668925,7000.889557977245
40,1e-5,1e-5,85.50955023898398,25660.424934452236,-25302.14396522723
41,1e-5,3.2604554620633634e-5,82.56197979653625,5478.973656042854,6920.742659821001
42,1e-5,3.281042145176291e-5,82.55670352569429,5391.598507871009,6997.930975438606
43,1e-5,3.281807348392068e-5,82.55650951486244,5388.376288155711,7000.778734836643
44,1e-5,3.2818360188689316e-5,82.55650224862664,5388.255594102134,7000.885404551127
45,1e-5,3.281837093407318e-5,82.55650197630304,5388.251070611147,7000.8894023348485
46,1e-5,3.281837133680653e-5,82.55650196609514,5388.250901166884,7000.889552149943
47,1e-5,3.281837135189927e-5,82.55650196571149,5388.250894759636,7000.889557758825
48,1e-5,3.2818371352463526e-5,82.55650196569765,5388.25089447883,7000.889557972271
49,1e-5,3.2818371352485204e-5,82.55650196569722,5388.2508944668925,7000.889557977245
50,1e-5,3.281837135248421e-5,82.55650196569722,5388.2508944668925,7000.889557977245
51,1e-5,3.281837135247387e-5,82.55650196569819,5388.250894473003,7000.889557967724
52,1e-5,3.2818371352484085e-5,82.55650196569722,5388.2508944668925,7000.889557977245
53,1e-5,3.281837135248397e-5,82.55650196569722,5388.2508944668925,7000.889557977245
54,1e-5,3.281837135247892e-5,82.55650196569819,5388.250894473003,7000.889557967582
55,1e-5,3.2818371352483936e-5,82.55650196569722,5388.2508944668925,7000.889557977245
56,1e-5,3.281837135248391e-5,82.55650196569722,5388.2508944668925,7000.889557977245
57,1e-5,3.2818371352481416e-5,82.55650196569722,5388.2508944668925,7000.889557977245
58,1e-5,3.281837135248141e-5,82.55650196569722,5388.2508944668925,7000.889557977245
59,1e-5,3.28183713524814e-5,82.55650196569722,5388.2508944668925,7000.889557977245
