step,par1,par2,fn,gr1,gr2
1,0.1,0.01,110565.42974459723,62849.72438144905,-2796559.753985857
2,1e-6,10,58415.8875647145,-9145684.220552212,350.5027631035773
3,1.4878802389437213,10,58690.60263274205,2314.413273707032,353.80144290684257
4,0.4960034761381158,10,56320.89605910876,2287.9735339301988,415.15094235364813
5,0.1652605332114568,10,55710.83482278996,826.6940133762546,436.6164718521759
6,0.1652456114387585,9.998410126430809,55710.128388667516,826.4746813802049,436.531982741144
7,0.1651859243479652,9.992050632154044,55707.304072805295,825.5958326117252,436.18262996460544
8,0.16494717598479203,9.966612655046983,55696.02956711819,822.0545112999389,434.7839032925549
9,0.16399218253209935,9.864860746618742,55651.294958914565,807.5878094678046,429.23118784528924
10,0.16017220872132865,9.457853112905777,55477.62926955215,749.6048870234517,410.65090932534076
11,0.14489231347824583,7.829822578053918,54835.38359019433,581.306356289133,384.92637057061074
12,0.07169862079475492,1e-6,388203.39123484096,77962.14697184041,-1415022072.217761
13,0.12032890859276624,5.202177072662124,53843.44928633587,786.7396997608012,340.55235471896594
14,0.06871524733380413,1e-6,387968.9371964416,79217.4902925035,-1415020390.0651014
15,0.103055529265547,3.461181405270411,53203.44604461653,1155.1402193072136,330.8881743942038
16,0.08588538829967557,1.7305912026352055,52512.794080349435,1726.9907498484827,479.3823304498801
17,0.07444019714634462,0.5770225909032876,51880.18527603654,2847.0990821006126,184.1456962938537
18,0.06818603515088516,1e-6,387926.9544871267,79443.87149414979,-1415020089.0965853
19,0.07235575826173525,0.38470805824308796,51990.669517229006,5729.81608529517,-2083.5749550315086
20,0.07401694803245101,0.5379727746010229,51875.32646322942,3156.5339696317096,-11.112675529147964
21,0.0737362386124479,0.5329081336017332,51874.5631372594,3190.8926669711946,-39.45950145862298
22,1e-6,0.43893851259466427,55433.605947585114,-13643090.43193949,509.95502751902677
23,0.04812069193076016,0.5002631831158645,51815.85542464702,876.702839632344,67.24618524458492
24,0.035875602184596414,0.46572902343767153,51817.4905117298,-1774.8017863777932,40.6523777928669
25,0.04245605241409864,0.4842875088135118,51812.554236980584,-96.7014623893192,50.22204790293472
26,0.04234656019185235,0.4755956173077708,51812.38098201277,27.663176770147402,-10.268803234794177
27,0.042328413963102086,0.4769837556814541,51812.37388061135,-1.8158094462705776,0.35210225178161636
28,0.04233370690626923,0.47694932489374664,51812.37387016414,0.13674656656803563,0.0038698635762557387
