step,par1,par2,fn,gr1,gr2
1,0.1,0.01,3090.7508695478004,73.07682256623593,28320.146174594356
2,1e-6,1e-6,5799.025950593277,122446.35576593282,-21107767.20477545
3,0.06472482491330986,0.006472799971081563,3001.824385549474,-143.88598431196442,20128.801627508892
4,0.0382534462815796,1e-6,6332.145399768901,1736.3538455583694,-21359493.64863226
5,0.05588452089905124,0.004311496623047683,2978.48072747527,-125.00642946406515,-1724.3423481045284
6,0.05928098407284216,0.00453553969202467,2978.068544416014,-132.29653391135798,1850.0400921834625
7,0.0633268933622483,0.004553541891802105,2977.586420179288,-122.9693888399197,1888.5459572084073
8,0.07951053051987285,0.004625550690911843,2975.993403861497,-94.12615593191731,2235.0153290994967
9,0.12394252555790927,0.004643649091417018,2973.0222068869152,-47.99106053496871,1177.8504553944913
10,0.17001942211130497,0.004657592672186525,2971.3589481667836,-27.359405687548133,684.7930437788818
11,0.23105462443969219,0.004674161106770883,2970.129270627659,-14.91633496925715,483.69538200859097
12,0.3035595005307117,0.004673046489486948,2969.3261649720816,-8.074172935721435,172.75914220817867
13,0.4315868870870838,0.005606918511503828,2976.0035131385,-2.2594845404455555,14698.670598829722
14,0.3103064396832586,0.004722260785570696,2969.304093789246,-7.774585758397734,1069.7368638761873
15,0.3930076463123343,0.0046944251881478796,2968.811042292363,-4.067843096891011,406.6522635775982
16,0.48442502425239026,0.0046810419088943985,2968.540788881584,-2.0033577516187506,64.94365630487664
17,0.5737430632980998,0.004682168338999544,2968.4134938130733,-0.9562480022395903,43.72902326622352
18,0.655258314428775,0.004681907927654285,2968.3592170617244,-0.42323237721575424,16.511787048330007
19,0.7199954621755006,0.004681971045614141,2968.340838825176,-0.16273372693831334,6.780181747672032
20,0.7562923490419362,0.0045710747133397575,2968.460492828403,-0.036447299862629734,-2281.9795849159163
21,0.7209740866553712,0.004678981095928072,2968.340705213976,-0.15915010635580984,-53.27344547595203
22,0.7608154981080694,0.004681417472207143,2968.336671558472,-0.04610851647157688,-9.378360937262187
23,0.7770474114841847,0.0046819869277082895,2968.3362473005363,-0.007573853508802131,0.362993498583819
24,0.7802326852722368,0.004681985693141493,2968.336234536881,-4.521439223026391e-4,0.022840210931462934
25,0.7804349095625776,0.004681985552866301,2968.336234488534,-4.863522917730734e-6,1.884313860500697e-4
