step,par1,par2,fn,gr1,gr2
1,0.1,0.01,123831.61945958644,69303.25231027382,-3188064.8681021556
2,1e-6,10,61187.120504013226,-9268947.24056634,388.4312399895862
3,1.6465668523133552,10,61844.98444135608,2263.742857358011,262.1660329896258
4,0.5488759900167616,10,59175.52682288667,2448.896097994293,367.46663296071347
5,0.18285373375373123,10,58417.316813236714,1134.9165140563855,407.60829411738086
6,0.18283135018239632,9.998694172017712,58416.75916690637,1134.7002498223446,407.57475970167434
7,0.18274181589705668,9.993470860088562,58414.52908501611,1133.8363404865959,407.43564397416776
8,0.1823836787556981,9.972577612371962,58405.61670799016,1130.3996565038688,406.8901420396287
9,0.18095113019026382,9.889004621505562,58370.08843487062,1117.0107811267371,404.85384764906485
10,0.17522093592852667,9.554712658039959,58229.887664146736,1067.551067644672,395.9548621060094
11,0.15230015888157805,8.217544804177548,57719.85971519789,942.7934534323867,335.0403182048467
12,0.011001445394173803,1e-6,431837.8851826122,116339.51584575698,-1598069559.766156
13,0.10493147914650879,5.462712923109585,56799.50949423653,198.47639719955623,319.1614055322134
14,0.0579664622703413,2.731356961554792,55891.19349539535,-1705.884533112112,372.8796781069832
15,0.026659149888566047,0.9106099459689636,55172.308379132366,-10695.604229731543,749.9459637256223
16,0.01622338442800103,0.30369458428054674,55156.3907560471,-10886.163623617904,-3082.041481466149
17,0.13918923383265916,7.449444193115936,57452.80397967324,849.6580833161715,336.48102817096515
18,0.05218478969606974,2.393471533503478,55777.064854185046,-2434.8680464026984,393.06043669057544
19,0.026877146466060223,0.9228023795315664,55179.10522698026,-10552.323456686281,745.1657934871037
20,0.020004774913711935,0.5234374617944637,54986.29259760924,-15069.036366148794,457.1503929037135
21,0.02101680416712702,0.512350059962732,54967.051404595244,-13587.867101232405,397.78498405212304
22,0.029800356578166154,0.4255690002441869,54892.08120280714,-4027.08112673281,-532.7046219463227
23,0.03723927283152239,0.513671520811198,54852.59131298826,-2727.529923977272,111.07558737421641
24,0.04224355578851255,0.5198856067185559,54843.30997250416,-1266.3841107132612,59.491348183655646
25,0.04645447643066778,0.5234740863644527,54840.21146718064,-302.3371000745101,10.98056625778554
26,0.047817041784835555,0.5251203813990445,54839.986853307244,-42.73754446330713,-0.8413273826590739
27,0.048075164213326825,0.5257455517358767,54839.980666124466,-0.6377217869157903,-1.095527841243893
28,0.048096550630288296,0.525945640107808,54839.98053463832,0.4813308987650089,-0.20599964045686647
29,0.04809647508794317,0.5259804998516775,54839.98053118945,-0.08396185876335949,0.008843853720463812
