step,par1,par2,fn,gr1,gr2
1,0.1,0.01,38447.26461951896,19406.489561806666,-703881.0414697946
2,1e-6,10,36330.83575723869,2416.0905669850763,1323.7102515995502
3,0.06666617790515457,3.3400821280963395,31180.841029946532,2025.2940865975688,-296.2910033602384
4,0.05710729443609524,3.3413442921001626,31161.233255409184,1997.4724738312943,-301.29302032946725
5,0.01887176055985792,3.346392948115455,31086.38197088904,1808.8503663057054,-337.0201889993041
6,1e-6,3.352348933931091,31050.462110794873,2275.380592000147,-380.96817523182835
7,1e-6,3.356086607536211,31049.043805128324,2281.1280375753995,-377.9577503519249
8,1e-6,3.371037301956692,31043.482730982054,2301.6533629925107,-365.9823867747036
9,1e-6,3.4308400796386156,31023.00458771283,2354.85461747885,-319.15541689159
10,1e-6,3.8361103669261674,30952.11841261054,2410.897404042771,-41.32082258365699
11,1e-6,3.896384004487939,30950.725667742303,2411.8459720921237,-5.087948084110394
12,1e-6,3.90484784134854,30950.70375456432,2411.9583213541773,-0.09302088074036874
13,1e-6,3.9050054639778917,30950.703747222422,2411.960020508559,-8.547249308321625e-4
