step,par1,par2,fn,gr1,gr2
1,0.1,0.01,127994.74034225119,72721.90689465788,-3302985.171424516
2,1e-6,10,58582.60228195497,-4581902.045087408,345.01135924074333
3,2.8269573769708383,10,65363.66555415958,2113.8383866855293,95.67823857651092
4,0.9415512308123353,10,60521.8464897747,3165.448183717672,209.80337481887545
5,0.3136774560900551,10,58384.017033199496,3577.7086207235698,313.26730219007004
6,0.1044727204054786,10,57668.96587780797,2911.3441965091624,361.68714475934394
7,0.10440638512427779,9.998905510604812,57668.376940643815,2910.692968289368,361.631156920339
8,0.10414104399947453,9.994527553024062,57666.022275049254,2908.0733305454487,361.39324965915876
9,0.10307967950026152,9.97701572270106,57656.62119160185,2897.3612895060796,360.4241017092136
10,0.09883422150340947,9.90696840140905,57619.3102544334,2850.950203865068,356.41394399135606
11,0.08185238951600125,9.626779116241016,57475.172133463355,2595.7920673681656,341.0771557537373
12,0.013925061566368399,8.506021975568876,57039.890970825734,-5325.696353902458,399.48432826349745
13,1e-6,8.264782826523536,57956.236950369734,-4786632.634436173,473.03064340667333
14,0.009267448149442945,8.425327223400073,57040.462535408224,-9868.150433394476,429.3889258406125
15,0.0116654157550232,8.466872835781285,57037.876352564126,-7080.141875994741,413.22736022266326
16,0.011474826128929538,8.455558275726476,57034.549406744234,-7241.34367381339,416.08852272474905
17,0.010712467624554887,8.410300035507243,57021.20602651047,-7939.332674322941,429.828707165143
18,0.007663033607056283,8.22926707463031,56968.597082223656,-12417.159632786934,471.58074914477766
19,1e-6,7.420739700189854,57585.98717495671,-4868790.5363229215,333.4039744004258
20,0.004551630887074379,7.900939844415984,56868.05327206633,-23906.20011054125,454.9761639282224
21,0.001582702652707181,5.438420577953778,56379.45980166785,-80866.85372771171,348.5629190981854
22,0.011712741830044355,1e-6,446826.9767056987,117193.94773041131,-1653359938.2217681
23,0.004976722657057373,3.616304738469253,55572.63314345709,-19784.695848429692,245.92483769083628
24,0.0057503545894115335,1e-6,446116.0279265653,121263.70942452922,-1653358083.3026824
25,0.005235030081756395,2.408859613019326,55323.61882532469,-17072.573480254505,354.0971210168209
26,0.005492692335583965,1.2044303065096629,55085.15431294912,-9302.084177688812,163.21728653565515
27,0.005989725884720959,1e-6,446145.03593852534,121104.47810584446,-1653358133.7620888
28,0.005658401532908105,0.8028779083628388,55017.39163850166,-3883.133312447171,203.2026627784944
29,0.005824063708814532,0.40143945418141946,55080.690887468605,10475.221829146903,-1219.9681639685878
30,0.005724261018739125,0.6432848688501775,54999.15285785977,-252.00864482030738,42.261023409082554
31,0.005625293450322402,0.43933840821511155,55043.30093594145,7431.962780428876,-781.3976579200244
32,0.005706899300251996,0.6075068751837779,54998.843298842745,660.9252694033785,-39.88856664363993
33,0.005715307017193645,0.6248329966567304,54998.59705533271,247.5288857749547,12.164375912107062
34,0.005684069041672226,0.616783049404436,54998.583600564336,324.25467841676436,-11.941960110561922
35,0.0036610078522869407,0.6139116929286341,55010.72875143092,-14607.699621155916,28.69952000764897
36,0.0056222739701824054,0.6166953428735481,54998.57333488486,32.91532535513397,-10.613295962684788
37,0.0056346563106074304,0.6202407178048992,54998.556235213895,-3.0457027969532646,0.7574590563308448
38,0.005633974794262628,0.6200057051390764,54998.556142784844,0.15887759218458086,0.01917822373798117
