step,par1,par2,fn,gr1,gr2
1,0.1,0.01,123958.16012704573,74035.16979829874,-3156225.6197719397
2,1e-6,10,59026.42171131064,-744522.3343968246,487.1277211350389
3,2.0821696440207225,10,66203.6863429873,2643.9328354172176,43.64645486930385
4,0.6889059204527789,10,61702.44051190376,3853.1428122587386,347.38911235763226
5,0.22785030274287285,10,59825.14006469712,4325.226304135867,454.1291894565802
6,0.07546008452679127,10,59159.80763892083,4311.1679996945895,490.6822649354581
7,0.025107568254642006,10,58952.97013476414,3656.4686452402384,499.96208923403174
8,0.024984895555112466,9.99842094970505,58951.73252140728,3651.6249815031188,499.824304934009
9,0.02449420475699431,9.99210474852525,58946.79038308112,3631.7294265973032,499.24267408641754
10,0.022531441564521682,9.96683994380605,58927.16447722738,3542.87192611082,496.74866488203406
11,0.014680388794631172,9.865780724929252,58851.74679315251,2942.388846022368,484.8605715233134
12,1.000000000001e-6,9.676826758034064,58882.0942896462,-760060.0998210575,405.33516395953484
13,0.006820272420904452,9.76460483880403,58786.18433205442,978.0325187603012,467.1156677432009
14,1e-6,9.676973529112596,58882.153783584516,-760020.1746726816,405.36811749916524
15,0.004031520404901812,9.728767879010814,58769.69977476052,-1427.103277601418,456.9968474243069
16,1e-6,9.673595667595471,58880.78576472473,-760948.1864420377,404.62413417117205
17,0.0025930750679247147,9.709077565535512,58764.68980636055,-4433.381324342918,450.76917958795093
18,0.001793494970657014,9.693847198800151,58762.63471025091,-7938.460503464739,447.2232679108856
19,0.0016725510525605373,9.68256058035037,58758.602391670494,-8757.143593138608,445.7704683954944
20,0.0011887753801746303,9.63741410655124,58743.87587858893,-13678.431322987308,440.544446973945
21,1e-6,9.132226996686303,58678.75983166382,-878090.9782253002,370.8646766244783
22,9.580156603511022e-4,9.539266899699932,58704.64617182591,-18691.969352985325,433.331854728749
23,4.79507830175551e-4,9.335746948193117,58633.65146901379,-44641.48686489352,393.7074862551526
24,0.0020649156774639526,6.42789533427387,57799.14124301079,-4700.56591246248,188.90975865360815
25,0.0027316819430662073,3.8392796881336078,57347.68521377929,-580.7527245633537,-65.5199893299141
26,0.0026153671239322915,4.502486916063907,57254.2427997219,-1096.1590861916193,-53.48966278688749
27,0.002679957227780791,7.443431325000551,57962.61815665158,-3092.1358584600966,235.53271970740752
28,0.002618382331417012,4.639776641046733,57257.11739123004,-813.7161285776529,103.36689818359446
29,0.0026164771455202927,4.5530288967779775,57252.81196808703,-945.3833374936949,-1.9322381194797345
30,0.007980192730769128,4.539257656261906,57270.05494486336,5192.178487195633,-12.269807630218565
31,0.0030332643558788263,4.5519588033275244,57252.69453127139,302.4623766032164,-2.079043260891922
32,0.0029307239928786015,4.5542248565831525,57252.6746706299,33.41022915265057,0.16586447600275278
33,0.002918210949021496,4.554083816475125,57252.67442174081,-1.7231102174264379,-0.019051913113798946
34,0.0029188152313548445,4.5541001372639816,57252.67442301062,0.0030722731025889516,3.544482751749456e-4
35,0.0029182810196919087,4.554085708982242,57252.67442181826,-1.5229016935336404,-0.01680651621427387
36,0.002918220173113124,4.554084065604454,57252.67442174959,-1.696753824944608,-0.018755163182504475
37,0.0029182122013855843,4.554083850299662,57252.67442174217,-1.7195282634929754,-0.019011022232007235
38,0.0029182111103811426,4.554083820833215,57252.67442174047,-1.722639826766681,-0.019051149138249457
39,0.002918211830444074,4.55408384028107,57252.67442174187,-1.7205901531269774,-0.019029648683499545
40,0.002918211181738237,4.554083822760466,57252.67442174088,-1.7224375915247947,-0.01904376404127106
41,0.0029182111139028966,4.554083820928333,57252.67442174129,-1.7226290219696239,-0.019052349671255797
42,0.0029182111103811426,4.554083820833215,57252.67442174047,-1.722639826766681,-0.019051149138249457
