step,par1,par2,fn,gr1,gr2
1,0.1,0.01,370.6962740912662,2218.021940806807,2761.5775493677575
2,1e-6,1e-6,168.04199137147774,45132.368568248465,-343096.1292424297
3,1e-6,10,24357.39982879446,2416.098515386693,2323.3613439879264
4,1e-6,3.298054938174025,8304.796531609687,2416.0743785796512,2466.458277822312
5,1e-6,1.0876404410215894,2805.141185575332,2415.987550002683,2506.841232698207
6,1e-6,0.35879392636863094,977.9238025917252,2415.7122592214364,2498.534173149096
7,1e-6,0.1184731739097384,382.53860775853644,2414.8718807208525,2430.3048917940373
8,1e-6,0.03921720978090459,195.52930443701464,2412.3340609904176,2210.283998294358
9,1e-6,0.013061793747585104,143.3332161557707,2404.7280546466254,1547.0573951490962
10,1e-6,0.01300316558275512,143.24264518931213,2404.6765002708526,1542.5709921755981
11,1e-6,0.01276865292343519,142.88302751193737,2404.465501160473,1524.213250422548
12,1e-6,0.011830602286155465,141.49010913343002,2403.537076714315,1443.501816219026
13,1e-6,0.008078399737036565,136.90989922545413,2397.606611265246,933.1448120678942
14,1e-6,5.036596264919999e-4,134.31878593974096,8082.836319369449,1443.2744663039898
15,1e-6,9.999999999992654e-7,168.04199137147774,0,-343096.1292424297
16,1e-6,5.036596264919999e-4,134.31878593974096,8082.836319369449,1443.2744663039898
17,1e-6,1e-6,168.04199137147774,45132.368568248465,-343096.1292424297
18,1e-6,3.8751568365368396e-4,134.1385021348244,5094.332479301044,1672.3635926562963
19,1e-6,1.9425784182684194e-4,133.78750633123153,-7131.503315525833,1113.2685130395714
20,10,1e-6,182.6973768805812,-9.72022462519817e-7,-499966.24791704875
21,3.331022316824579,1.2988323631250907e-4,132.32048320949934,-6.742924085756385e-4,-32630.717752518874
22,1.1088629999406907,1.7282821198464558e-4,132.90399633819484,-0.0030134589223962394,14101.670279279546
23,0.36914294360523797,1.871238835785547e-4,133.2986493803372,0.012438396623792869,22320.792141171634
24,0.12290588457768334,1.9188260831497258e-4,133.4335676064744,0.18655963671676545,24369.84872738577
25,0.04094011088029838,1.9346666132622026e-4,133.42171226092415,2.780831932369665,24064.453260582326
26,0.041543367108261495,1e-6,182.50253212546826,5.147582656945815,-498345.7690434738
27,0.04096331356394336,1.8606393119604547e-4,133.1993230638652,2.507274090817191,20538.99186528497
28,0.041093226717274146,1.4294277338060678e-4,132.35126602702329,1.5569012147409467,-13027.027913869773
29,0.04103173262197476,1.5968593311488496e-4,132.57650594598135,1.8003315770442896,3656.8263465166237
30,0.04108613370580787,1.4487400634531378e-4,132.3692009145016,1.577016733591563,-10726.22871831527
31,0.04109242224861074,1.4316180818821077e-4,132.35318628065022,1.5590796483877511,-12759.882303210901
32,0.041093136028410505,1.4296746547702086e-4,132.35148102938768,1.5571454794383044,-12996.830545456674
33,0.04109321650155841,1.4294555484051105e-4,132.35129022743257,1.5569287253924813,-13023.62526764341
34,0.041093225566616765,1.4294308667313073e-4,132.35126875262597,1.5569042969332259,-13026.644640503235
35,0.04109322658767002,1.429428086682643e-4,132.35126633401887,1.556901572996594,-13026.98474388464
36,0.04109322670267624,1.4294277735521816e-4,132.35126606159992,1.5569012434468732,-13027.023051648426
37,0.04109322671562988,1.4294277382829535e-4,132.35126603091865,1.556901217441009,-13027.027366273387
38,0.041093226717088954,1.4294277343102863e-4,132.35126602746078,1.5569012214200484,-13027.02785240143
39,0.04109322671725326,1.4294277338629293e-4,132.35126602707405,1.556901217441009,-13027.027907073289
40,0.04109322671727182,1.4294277338123965e-4,132.35126602702843,1.556901230657104,-13027.027913172162
41,0.041093226717273876,1.4294277338068029e-4,132.35126602702158,1.5569012137461868,-13027.027913800139
42,0.04109322671727383,1.4294277338069357e-4,132.35126602702258,1.556901206782868,-13027.027913908427
43,0.041093226717273876,1.429427733806806e-4,132.35126602702158,1.5569012137461868,-13027.027913800139
44,0.041093226717273876,1.4294277338068094e-4,132.35126602702158,1.5569012137461868,-13027.027913800139
45,0.04109322671727385,1.4294277338068725e-4,132.35126602702275,1.5569012056459997,-13027.027913908283
46,0.041093226717273876,1.4294277338068094e-4,132.35126602702158,1.5569012137461868,-13027.027913800139
