step,par1,par2,fn,gr1,gr2
1,0.1,0.01,25944.609177021906,11340.673745162348,-411973.4353646163
2,1e-6,10,32090.888430720246,2416.087622041232,1677.6997628767276
3,0.06669959235075468,3.3367439915995236,23138.612205691545,2416.886199207511,721.6765814700921
4,0.04715893949369256,3.33069902887038,23087.13458496475,2404.107811362337,720.7639698026469
5,1.000000000001e-6,3.316110571222223,22982.25941893449,-89785.06862102222,710.2730475526187
6,0.045815145688409775,3.330283322008997,23083.605210429392,2402.8268058646063,720.6438212233479
7,0.022908072844204888,3.32319694661561,23023.847807913076,2361.635526667669,716.6455358856183
8,0.00744363432049281,3.3184129736753616,22984.648499112984,2209.8198679304915,711.8776834977325
9,0.002497743153213522,3.3168829466088505,22973.429021848646,1701.6651109042868,710.6461758121441
10,1e-6,3.3050515374829654,22974.434292030797,-89784.685244922,704.8596299864585
11,0.001103696092450315,3.3102769242411116,22966.883976006076,693.878708207194,707.4167075552396
12,1e-6,2.07877372308887,22330.913308118204,-573046.7573870919,348.7365536420839
13,0.0031590144763717675,1e-6,75108.87241346939,113984.91358981119,-277075956.5916599
14,0.0010897519249716547,1.3620994263827204,21858.9287558086,-16136.92313158026,497.513956433977
15,0.0014852166980369905,1e-6,74912.9860031174,119976.683691566,-277073424.4831681
16,0.0012228134102387346,0.9037960526344512,21625.73998664741,-13071.410778393329,62.05039398992085
17,0.0012645165912962399,0.8347905899147967,21620.672956597067,-13075.462873403012,231.0651256084384
18,0.001431329315526261,0.5587687390361789,21612.07384680033,-10167.611382858013,-29.91576388012618
19,0.0013979845025892368,0.6468970298525478,21606.606819688375,-9801.477663440892,-225.03394098748686
20,0.0012646052508411402,0.9994101931180237,21634.529453211646,-9459.388538725761,265.5303401297715
21,0.0013570051682048688,0.7552028915440641,21610.177624664717,-11135.32819739703,30.356496463355143
22,0.001386728147890524,0.6766468833693114,21603.450134282437,-9626.617465492018,10.148601650143974
23,0.0014387052359449812,0.6353689053948142,21609.138389470438,-9763.557031164964,-273.6576168535976
24,0.0013897202345545387,0.6742706962446002,21603.4192769562,-9592.507558118086,-8.369065490114735
25,0.0015221703166296056,0.6740386320103794,21602.25096414287,-8174.359306558472,-10.109996364917606
26,0.002285505459579228,0.6752873925782148,21598.164566773816,-3199.71166403775,-0.45262717321747914
27,0.0027764818397247883,0.6753477704508262,21597.06212261409,-1409.535715374659,0.05053685526945628
28,0.0031630645685041332,0.6753370158731892,21596.727458882313,-369.50891866581514,0.06745698556187563
29,0.0033004136449726264,0.675323512849517,21596.698905263613,-54.795809264760464,0.005398032953962684
30,0.0033243277484006723,0.6753211789679149,21596.69827076746,-2.4736407249292824,-0.005375422915676609
31,0.00332545807797858,0.67532108059109,21596.698271645684,-0.017879046936286613,-0.005798865458928049
32,0.00332455856063127,0.6753211588794603,21596.698270720877,-1.9720496493391693,-0.005461242835735902
