step,par1,par2,fn,gr1,gr2
1,0.1,0.01,1043.1670958674374,1469.3904694479443,8321.094411130616
2,1e-6,1e-6,1324.121208353932,113420.88401783029,-4492687.977637206
3,0.05575217605801326,0.005575615840199147,936.4813249873847,973.2563624481827,15832.702412353114
4,0.019462946664550257,0.001947019507183451,842.5469088003883,103.9842466201435,20321.31605469601
5,0.006618061865947086,6.626466324423739e-4,836.9754472622718,436.0802642179351,-41788.98999218574
6,0.014795702733944233,0.00148033711973828,834.0430582175114,4.508370316216315,13927.237971254839
7,0.007769185410302115,1e-6,1437.7919783625414,2179.7612871728234,-4745008.834709735
8,0.012641651482803835,0.001026831090099837,830.94995161918,31.119244695219095,-3957.27217253409
9,0.012437525543232983,0.001123125724932598,830.8816864952073,5.745866356505758,1824.0860708732498
10,0.012126213355362563,0.0010915802202301616,830.8393772515918,11.237886424737553,189.92509841382343
11,0.011719913139040972,0.0010844076202021584,830.8327588812197,10.967519310725038,-109.90850039490851
12,0.01043105986094462,0.001073337105665262,830.820665000632,7.502697141035242,-354.2737401494378
13,0.009158563688922736,0.0010678579701380551,830.8144222623523,2.4425058796850863,-204.90937500255768
14,0.008764086848086432,0.0010677858303262161,830.8139033433632,0.11259745974712132,-49.961789209760354
15,0.008800715863818738,0.001068600009570525,830.8140929391652,0.00566416019864846,-19.721997009014558
16,0.008765134131994305,0.001067809109052211,830.8139084835607,0.1095038334142373,-49.097985253752086
17,0.00876411725008618,0.001067786506093137,830.813903492343,0.11250763861880841,-49.936714131604276
18,0.008764087731047667,0.001067785849952425,830.8139033476873,0.11259485688697168,-49.961060925625134
19,0.008764086873743308,0.0010677858308965097,830.8139033434902,0.11259737959790073,-49.961768002617646
20,0.008764086848825214,0.0010677858303426377,830.8139033433657,0.11259746031555551,-49.96178854412392
21,0.008764086848115617,0.001067785830326865,830.8139033433637,0.11259745292591106,-49.961789173949
22,0.008764086848086728,0.0010677858303262226,830.8139033433627,0.11259745292591106,-49.96178920805505
23,0.00876408684808686,0.0010677858303262257,830.8139033433657,0.11259745804181875,-49.96178920748662
24,0.008764086848086728,0.0010677858303262226,830.8139033433627,0.11259745292591106,-49.96178920805505
25,0.008764086848086794,0.0010677858303262241,830.8139033433619,0.11259745690495038,-49.96178920805505
26,0.008764086848086827,0.001067785830326225,830.8139033433624,0.11259745519964781,-49.96178920805505
27,0.008764086848086794,0.0010677858303262241,830.8139033433619,0.11259745690495038,-49.96178920805505
