step,par1,par2,fn,gr1,gr2
1,0.1,0.01,1048.2821203076223,1435.8908988288022,7407.646048044398
2,1e-6,1e-6,1299.2632533664118,117547.93984599473,-4400358.726081566
3,0.05537721181078862,0.005538122790188655,946.1214736385267,798.0901629855452,17782.97891095235
4,0.01929833022978783,0.001930559345269936,840.896549007276,-42.176340471087315,27142.39523304684
5,0.007578087793266089,7.586405848545238e-4,826.9959583040971,-87.1489924134039,-20288.605594193425
6,0.012757669910955116,0.0012765521799182004,826.9023454508198,-202.9973855354683,15328.159683405715
7,0.009811757807576047,1e-6,1418.6382082214332,1401.0570516802545,-4658048.109162333
8,0.011876117435805498,8.948482655008027e-4,824.7454899917133,-115.74257529559873,-7721.922654820901
9,0.021232216503467363,0.001062565059302816,823.5790187238706,-79.73168898445238,3519.508066289063
10,0.027561950105558914,0.0010561386224386279,823.1488579438957,-52.42269165307789,2370.4585525263155
11,0.03965773028580254,0.001041577329620492,822.6603164229298,-28.012151018970144,562.2958472656592
12,0.05409465986318564,0.001044561950684115,822.3497222220276,-16.96371101161276,462.6993876513552
13,0.07614087971941286,0.0010450983007061982,822.0621717256505,-10.183438294575353,316.76228220021585
14,0.10908665856208141,0.001038553983919493,821.8063065458736,-5.800610265396244,-379.33239191033863
15,0.20118534555813394,0.0013474624746726914,825.0906696320313,-0.7680119426822785,21215.497000525258
16,0.11561538654920267,0.0010604520106430035,821.7895267589284,-5.284801224547664,1528.621847926388
17,0.15667380062802752,0.001049891446255349,821.6126315130907,-2.9151920489312033,565.6338386279458
18,0.20722709493003844,0.0010437906176401289,821.5013415496909,-1.5277974858918242,-12.941663691208305
19,0.26297630349001666,0.0010441188510067357,821.4381863142295,-0.831291998792949,5.593702339297124
20,0.32950911572615244,0.001044203347887068,821.3970248290287,-0.4575516607019381,8.04382900582823
21,0.4109633407494186,0.0010437092722964355,821.3687987199421,-0.2600545320774472,-41.57278619800309
22,0.6605080203160411,0.0016105024178338489,832.612076794709,0.2364555666645174,34422.53073525137
23,0.4117339109218992,0.001045459475477189,821.369205821739,-0.258916358575334,122.82023915417994
24,0.4110284531589219,0.001043857162716139,821.3688220564865,-0.259958239325897,-27.66023125616357
25,0.41096937267416084,0.0010437229726630562,821.368800795849,-0.2600450267209453,-40.28378081386563
26,0.4109639041395447,0.001043710551929655,821.368798913284,-0.2600535447072616,-41.45239023728209
27,0.4109633933822433,0.0010437093918418585,821.3687987380814,-0.26005408699347754,-41.56153981796251
28,0.41096334565438014,0.0010437092834371202,821.3687987216946,-0.26005413133134425,-41.57173872954445
29,0.41096334119748346,0.0010437092733141292,821.3687987202072,-0.260054163732093,-41.57269195331992
30,0.4109633407794026,0.0010437092723645386,821.3687987201694,-0.2600541881747631,-41.57278206889714
31,0.4109633407496436,0.0010437092722969464,821.3687987199402,-0.2600545269615395,-41.57278609170589
32,0.41096334074964513,0.00104370927229695,821.36879871993915,-0.2600545229825002,-41.57278608204251
33,0.4109633407645239,0.0010437092723307442,821.3687987198273,-0.2600530405061363,-41.572782766934324
34,0.4109633407646456,0.0010437092723310207,821.3687987198266,-0.2600530251584132,-41.57278279990351
35,0.41096334076464697,0.0010437092723310237,821.368798719827,-0.2600530200425055,-41.57278279592447
36,0.4109633407646456,0.0010437092723310207,821.3687987198266,-0.2600530251584132,-41.57278279990351
