step,par1,par2,fn,gr1,gr2
1,0.1,0.01,1124.6448244097603,1307.4227810011507,9832.799178918776
2,1e-6,1e-6,1460.855820224464,116970.00232750042,-5000354.225663117
3,0.056885650848636296,0.005688953117886321,1021.5728541553685,761.7542622335804,17722.457804893565
4,0.01982600996689328,0.0019833225698153555,921.7310612785546,-50.31954763012436,23906.079179741937
5,0.006741503388743714,6.749896737372214e-4,918.0143787639729,181.3154969062225,-47991.37211433049
6,0.01542516682202294,0.001543277863312707,912.964363668799,-153.04627300167795,16838.82886147671
7,0.010211285353357878,1e-6,1591.2594974194812,1556.711127584549,-5256408.305829459
8,0.013817143502508324,0.0010676209493067617,909.1734767830761,-109.73937350911456,-4104.3929991002415
9,0.020030630494980124,0.0011821130390212962,908.564949281356,-65.38776245520239,2083.846483242837
10,0.025184958187772936,0.001172271683611955,908.3007397055034,-34.09777279159698,788.8401835685954
11,0.031010656880955462,0.0011713231945758105,908.1592989111638,-16.10527918103344,215.18460834727193
12,0.036358736753500404,0.001175152476309311,908.100878783689,-7.151961124804984,171.58653530600532
13,0.04056034464463528,0.0011757517147534793,908.081026399755,-2.70805947423014,54.95626069944137
14,0.04314935815617342,0.0011771239936526597,908.0770351123682,-0.7877071260509183,77.22378722633039
15,0.05217929128126387,4.852087311600357e-4,939.6712430657102,53.17746922969491,-136085.81356593163
16,0.043256210781310006,0.0011689364510490518,908.0766207532841,-0.5111864533091648,-494.00253836608954
17,0.043165623721284054,0.0011758776507842011,908.0766717122683,-0.7462754490461521,-9.054791785274574
18,0.04417288118239786,0.0011763514549371966,908.0763535586786,-0.12457449884095695,-0.2122483874700265
19,0.04437384970658793,0.0011764234743902756,908.076358202078,-0.0073179438686565845,0.26569152851152467
20,0.04422061727850222,0.001176368561733136,908.0763525211024,-0.09650870481436868,-0.10655598657649534
