step,par1,par2,fn,gr1,gr2
1,0.1,0.01,1161.035848316125,1338.1542077877384,9291.387446891122
2,1e-6,1e-6,1535.432151954558,112291.70284497285,-5277343.361242435
3,0.057590745977189016,0.005759456284821977,1060.3611413532137,782.4013595177348,17421.657447433743
4,0.02005356125942334,0.0020060756510862504,959.9380050068937,14.012090937853827,22549.656851354597
5,0.006818870828203941,6.82725721369324e-4,958.4719307275923,450.9745319234071,-54005.18281488189
6,0.01589351288057257,0.0015901082540109909,951.9268614633972,-60.67156674646412,15409.603742172067
7,0.00916869977903236,1e-6,1669.1757114926268,2053.165537795394,-5528789.094563446
8,0.013818379421691987,0.0010997434426935956,948.7443788891968,-15.745583564239496,-6154.505357396829
9,0.015456421883385743,0.0012446238872914138,948.5055262384567,-41.70259667660048,2599.796875907714
10,0.016342128269662744,0.0012120274788925223,948.4148543524785,-28.787778197170155,591.4664430537186
11,0.01812385235943183,0.001201189343308812,948.3711640527004,-16.902122384863105,-399.94792309244076
12,0.020729499761122813,0.0012064238845434956,948.3385064003232,-7.91598546811656,-496.1190844835528
13,0.02345063154669641,0.0012192056790443686,948.3240679236119,-2.5860942037070345,-48.38167230502677
14,0.02457098812014675,0.0012229671002960915,948.3230925339086,-0.7711127489073988,65.40584395793303
15,0.02491968828389036,0.001222835433613128,948.3229002393344,-0.13448084132505755,22.760376331802945
16,0.024968206890818922,0.001222389857977153,948.3227933703657,-0.006930151243977889,-9.533179681397996
17,0.024981839849281862,0.001222564828010629,948.3228319753123,-3.328807451907778e-4,-0.03442843080847524
18,0.024968308301552125,0.001222391159517052,948.3227936511224,-0.006881064678054827,-9.462518357281624
19,0.02496820765065165,0.001222389867729105,948.3227933724661,-0.006929753908480052,-9.532650256005581
20,0.024968206896519896,0.0012223898580503213,948.3227933703782,-0.006930123390702647,-9.53317573134882
21,0.024968206890872303,0.0012223898579778382,948.322793370366,-0.006930139306859928,-9.533179643312906
22,0.024968206890819186,0.0012223898579771565,948.3227933703649,-0.0069301489702411345,-9.533179681397996
23,0.024968206890845744,0.0012223898579774974,948.3227933703658,-0.006930153517714643,-9.533179668892444
24,0.024968206890819203,0.0012223898579771567,948.322793370365,-0.006930154086148832,-9.53317968196643
25,0.024968206890819186,0.0012223898579771565,948.3227933703649,-0.0069301489702411345,-9.533179681397996
