step,par1,par2,fn,gr1,gr2
1,0.1,0.01,121061.48055374763,71920.44579489448,-3074904.8657916863
2,1e-6,10,66043.87442410718,-5553501.768267088,51.169744110666215
3,2.388176711011467,10,67558.80619828914,1590.0566685741069,-29.61691774544306
4,0.7959916841141842,10,64787.58815379524,1858.9749472448602,109.17689760390203
5,0.26512847079752633,10,63909.78607443737,1062.8106271178694,238.59758948674425
6,0.26507776821810486,9.99920213674092,63909.54178596579,1062.7318290426047,238.69053307862487
7,0.264874957900419,9.996010683704597,63908.56388950669,1062.4144739631447,239.08258099254454
8,0.2640637166296755,9.983244871559307,63904.640513080594,1061.1083315961878,240.63682460109703
9,0.2608187515467015,9.932181622978149,63888.76440215094,1055.2495068259304,246.6189084589132
10,0.24783889121480546,9.727928628653515,63822.76212933559,1019.7776929635438,266.53418921341654
11,0.19591944988722138,8.910916651354981,63532.729770289756,786.64045977348,334.7112982737599
12,9.999999999732445e-7,5.827915061995027,63388.0194974462,-2788381.117793833,0
13,0.1954950231539042,8.904237809754626,63530.15786600006,785.2907210690319,335.5619609646965
14,0.09774801157695209,7.366076435874827,62850.21158360996,171.24665468145395,430.8284728904255
15,0.03275330646053587,6.34331018139885,62547.78941273082,-4009.472219586314,289.6021205378929
16,0.0024483411175990205,5.825081787784495,62801.42503805753,-52283.64900485758,159.78020059264963
17,0.02453250617854633,6.202730838174067,62548.31216197577,-5798.056442254165,268.5825011940324
18,0.028829935682294992,6.276218795120953,62545.861225624525,-4749.8649654880865,278.76720760104945
19,0.029202327643457898,6.244551414933727,62535.39808705719,-4632.24188915774,271.8180001829751
20,0.030691895488109522,6.117881894184822,62495.91691545399,-4215.261539538915,248.7311773802503
21,0.04509741684391135,4.801771543042777,62226.37127648958,-3312.663269134646,183.42564504564507
22,0.09069289743457472,1.0046257149122342,60418.86074674703,-3909.291539530386,1533.8318228532444
23,0.10275625996079968,1.000000000139778e-6,428131.39162126236,75410.86450277362,-1551999927.0191853
24,0.09472603733923673,0.6687498744810201,59769.15747986015,-5972.108251989994,2180.3809063203516
25,0.10007761578085689,0.22307579691306767,60006.19679633392,4498.388894899108,-14846.687053723144
26,0.09472603733923673,0.6687498744810201,59769.15747986015,-5972.108251989994,2180.3809063203516
27,0.13798874255271343,1e-6,430587.1682435325,64400.5989228026,-1552014830.7798703
28,0.10919161172783066,0.4451430393707602,59232.10352339282,-5119.185752628255,1301.700036310649
29,0.3638697766379327,0.2768222578492605,60156.247791059264,3223.452444835857,-18690.503694160725
30,0.1935911006982543,0.389362097378613,58991.73783003659,-980.6604852565215,-1517.2078404793865
31,0.4600131289377828,0.7811657258256921,59443.17615589678,-322.7723209784017,3090.075693980907
32,0.2605650859439726,0.48785489320419595,58901.49275513462,-1084.1693269685493,888.2764880763716
33,0.2890247019325788,0.4828946146273099,58871.78928563491,-758.453956914309,576.4593511048588
34,0.3590498883323977,0.47764657777112374,58837.34462886526,-229.92994545347756,-64.8861171794124
35,0.4026902355305988,0.48903608493862655,58829.874841274315,-102.0946103380993,0.8994711242849007
36,0.43402872371679857,0.4957097893384982,58827.97171578157,-26.647024496924132,21.17153515428072
37,0.4430011254234621,0.4965404322909451,58827.85027300163,-2.3085153225110844,-3.388444529264234
38,0.444556808858384,0.4971241258179957,58827.848707118435,-0.658668577671051,5.921962474531028
39,0.4443983468179833,0.49689100031811007,58827.848098666924,0.1288799467147328,-0.34432290703989565
40,0.4443669695452541,0.49689660758677495,58827.848095677065,2.903470885939896e-4,7.894414011389017e-5
