step,par1,par2,fn,gr1,gr2
1,0.1,0.01,381.9590110266182,2194.2000279781837,2968.692278604692
2,1e-6,1e-6,186.95431665009272,66866.98621034963,-408269.0551600083
3,1e-6,10,24359.97808802761,2416.0877978647477,2323.1460878741927
4,1e-6,3.303654024891861,8323.50521114981,2415.994844504894,2465.7207884865784
5,1e-6,1.0913616376713078,2821.620308372409,2415.5769858543863,2504.951226155754
6,1e-6,0.36063411751420377,991.8993015041856,2414.0299839086765,2493.116176739818
7,1e-6,0.11927348655360898,396.07841660935765,2407.362364477308,2414.2387402142163
8,1e-6,0.03953614304358304,210.03888602873374,2363.2335375069147,2162.349831742034
9,1e-6,0.013176589161179511,159.51322908987592,2065.5000720134353,1403.9652475932485
10,1e-6,0.013131435908762602,159.44992274801592,2063.5651279806666,1400.05198354487
11,1e-6,0.012950822899094964,159.1984826524517,2055.6621022640797,1384.1259988284094
12,1e-6,0.012228370860424413,158.222738340749,2021.2164306715863,1315.716367833204
13,1e-6,0.009338562705742208,154.91963620424391,1817.4608125994496,936.2073800545545
14,1e-6,0.0016568347396633946,151.28758912305406,4147.760609620547,1172.7705316273784
15,1e-6,9.999999999992654e-7,186.95431665009272,0,-408269.0551600083
16,1e-6,0.0011165352341740258,150.32871228203183,5492.145925536249,2172.207962892969
17,1e-6,4.4537055507624934e-4,148.2085503771963,4143.935534897878,4828.9507685061035
18,1e-6,1e-6,186.95431665009272,66866.98621034963,-408269.0551600083
19,1e-6,3.471693160929293e-4,147.69616959298185,2632.8196529323122,5709.120708126676
20,1e-6,1.7408465804646467e-4,146.5626257135514,-2187.3728651252122,5549.871836334858
21,1e-6,6.802877808686461e-5,146.19475436108678,2471.356830690752,3249.43403372032
22,1e-6,1e-6,186.95431665009272,66866.98621034963,-408269.0551600083
23,1e-6,6.795214589041322e-5,146.19559271237014,2491.7760320118987,3235.6370364007603
24,1e-6,6.802573115357589e-5,146.1947876008892,2472.1675302237145,3248.886382596936
25,1e-6,6.80286567041368e-5,146.19475568513153,2471.389125207679,3249.41221806057
26,1e-6,6.80287732508755e-5,146.19475441383372,2471.358117358591,3249.4331646196883
27,1e-6,6.802877789418282e-5,146.1947543631874,2471.35688194561,3249.433999082214
28,1e-6,6.802877807918461e-5,146.19475436116778,2471.3568327862845,3249.4340323844995
29,1e-6,6.802877808655028e-5,146.19475436108988,2471.35683075129,3249.4340336293703
30,1e-6,6.802877808685103e-5,146.19475436108726,2471.3568306879097,3249.434033732257
31,1e-6,6.802877808686442e-5,146.19475436108678,2471.356830690752,3249.43403372032
32,1e-6,6.802877808686423e-5,146.19475436108678,2471.356830690752,3249.43403372032
33,1e-6,6.802877808685763e-5,146.19475436108726,2471.3568306879097,3249.434033732257
34,1e-6,6.802877808686419e-5,146.19475436108678,2471.356830690752,3249.43403372032
35,1e-6,6.802877808686414e-5,146.19475436108678,2471.356830690752,3249.43403372032
36,1e-6,6.802877808686089e-5,146.19475436108726,2471.3568306879097,3249.434033715488
37,1e-6,6.802877808686412e-5,146.19475436108678,2471.356830690752,3249.43403372032
38,1e-6,6.802877808686411e-5,146.19475436108678,2471.356830690752,3249.43403372032
39,1e-6,6.80287780868625e-5,146.19475436108726,2471.3568306879097,3249.434033715488
40,1e-6,6.802877808686411e-5,146.19475436108678,2471.356830690752,3249.43403372032
41,1e-6,1e-6,186.95431665009272,66866.98621034963,-408269.0551600083
42,1e-6,6.795214589041322e-5,146.19559271237014,2491.7760320118987,3235.6370364007603
43,1e-6,6.802573115357589e-5,146.1947876008892,2472.1675302237145,3248.886382596936
44,1e-6,6.80286567041368e-5,146.19475568513153,2471.389125207679,3249.41221806057
45,1e-6,6.80287732508755e-5,146.19475441383372,2471.358117358591,3249.4331646196883
46,1e-6,6.802877789418282e-5,146.1947543631874,2471.35688194561,3249.433999082214
47,1e-6,6.802877807918461e-5,146.19475436116778,2471.3568327862845,3249.4340323844995
48,1e-6,6.802877808655028e-5,146.19475436108988,2471.35683075129,3249.4340336293703
49,1e-6,6.802877808685103e-5,146.19475436108726,2471.3568306879097,3249.434033732257
50,1e-6,6.802877808686442e-5,146.19475436108678,2471.356830690752,3249.43403372032
51,1e-6,6.802877808686423e-5,146.19475436108678,2471.356830690752,3249.43403372032
52,1e-6,6.802877808685763e-5,146.19475436108726,2471.3568306879097,3249.434033732257
53,1e-6,6.802877808686419e-5,146.19475436108678,2471.356830690752,3249.43403372032
54,1e-6,6.802877808686414e-5,146.19475436108678,2471.356830690752,3249.43403372032
55,1e-6,6.802877808686089e-5,146.19475436108726,2471.3568306879097,3249.434033715488
56,1e-6,6.802877808686412e-5,146.19475436108678,2471.356830690752,3249.43403372032
57,1e-6,6.802877808686411e-5,146.19475436108678,2471.356830690752,3249.43403372032
58,1e-6,6.80287780868625e-5,146.19475436108726,2471.3568306879097,3249.434033715488
59,1e-6,6.802877808686411e-5,146.19475436108678,2471.356830690752,3249.43403372032
